index,FL_DATE,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,ICAO,LATITUDE,LONGITUDE,LOCAL_TIMEZONE,ACTL_DEP_TIME_DATE,SCHD_DEP_TIME_DATE,ACTL_DEP_TIME_DATE_CENT,SCHD_DEP_TIME_DATE_CENT
9304,2023-01-01,19977,N33264,580,DEN,TUS,1131,1126,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:26:00-07:00,2023-01-01 11:31:00-07:00,2023-01-01 12:26:00-06:00,2023-01-01 12:31:00-06:00
9310,2023-01-01,19977,N33286,320,DEN,PSP,0800,0752,KDEN,39.8617,-104.673,America/Denver,2023-01-01 07:52:00-07:00,2023-01-01 08:00:00-07:00,2023-01-01 08:52:00-06:00,2023-01-01 09:00:00-06:00
9311,2023-01-01,19977,N33286,635,DEN,IAH,1618,1614,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:14:00-07:00,2023-01-01 16:18:00-07:00,2023-01-01 17:14:00-06:00,2023-01-01 17:18:00-06:00
9314,2023-01-01,19977,N33289,2115,DEN,RNO,1926,1950,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:50:00-07:00,2023-01-01 19:26:00-07:00,2023-01-01 20:50:00-06:00,2023-01-01 20:26:00-06:00
9330,2023-01-01,19977,N34222,1586,DEN,OMA,1015,1013,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:13:00-07:00,2023-01-01 10:15:00-07:00,2023-01-01 11:13:00-06:00,2023-01-01 11:15:00-06:00
9331,2023-01-01,19977,N34222,1816,DEN,CLE,1555,1605,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:05:00-07:00,2023-01-01 15:55:00-07:00,2023-01-01 17:05:00-06:00,2023-01-01 16:55:00-06:00
9344,2023-01-01,19977,N35236,2375,DEN,LGA,1355,1521,KDEN,39.8617,-104.673,America/Denver,2023-01-01 15:21:00-07:00,2023-01-01 13:55:00-07:00,2023-01-01 16:21:00-06:00,2023-01-01 14:55:00-06:00
9345,2023-01-01,19977,N35260,1616,DEN,LAX,1138,1219,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:19:00-07:00,2023-01-01 11:38:00-07:00,2023-01-01 13:19:00-06:00,2023-01-01 12:38:00-06:00
9346,2023-01-01,19977,N35260,2434,DEN,MTJ,1855,1910,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:10:00-07:00,2023-01-01 18:55:00-07:00,2023-01-01 20:10:00-06:00,2023-01-01 19:55:00-06:00
9364,2023-01-01,19977,N36272,1369,DEN,STL,1746,1842,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:42:00-07:00,2023-01-01 17:46:00-07:00,2023-01-01 19:42:00-06:00,2023-01-01 18:46:00-06:00
9365,2023-01-01,19977,N36272,1978,DEN,CVG,1000,1100,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:00:00-07:00,2023-01-01 10:00:00-07:00,2023-01-01 12:00:00-06:00,2023-01-01 11:00:00-06:00
9372,2023-01-01,19977,N36469,2436,DEN,MSY,0956,1018,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:18:00-07:00,2023-01-01 09:56:00-07:00,2023-01-01 11:18:00-06:00,2023-01-01 10:56:00-06:00
9373,2023-01-01,19977,N36469,732,DEN,CVG,1749,1826,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:26:00-07:00,2023-01-01 17:49:00-07:00,2023-01-01 19:26:00-06:00,2023-01-01 18:49:00-06:00
9382,2023-01-01,19977,N37252,513,DEN,PHL,0945,1101,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:01:00-07:00,2023-01-01 09:45:00-07:00,2023-01-01 12:01:00-06:00,2023-01-01 10:45:00-06:00
9386,2023-01-01,19977,N37255,1368,DEN,LAX,1912,1925,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:25:00-07:00,2023-01-01 19:12:00-07:00,2023-01-01 20:25:00-06:00,2023-01-01 20:12:00-06:00
9388,2023-01-01,19977,N37255,1845,DEN,PHX,1325,1325,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:25:00-07:00,2023-01-01 13:25:00-07:00,2023-01-01 14:25:00-06:00,2023-01-01 14:25:00-06:00
9397,2023-01-01,19977,N37263,789,DEN,SNA,1120,1122,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:22:00-07:00,2023-01-01 11:20:00-07:00,2023-01-01 12:22:00-06:00,2023-01-01 12:20:00-06:00
9398,2023-01-01,19977,N37267,1846,DEN,LGA,0945,0941,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:41:00-07:00,2023-01-01 09:45:00-07:00,2023-01-01 10:41:00-06:00,2023-01-01 10:45:00-06:00
9401,2023-01-01,19977,N37267,282,DEN,PSP,1935,1951,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:51:00-07:00,2023-01-01 19:35:00-07:00,2023-01-01 20:51:00-06:00,2023-01-01 20:35:00-06:00
9406,2023-01-01,19977,N37290,593,DEN,IAH,1729,1807,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:07:00-07:00,2023-01-01 17:29:00-07:00,2023-01-01 19:07:00-06:00,2023-01-01 18:29:00-06:00
9419,2023-01-01,19977,N37419,1588,DEN,RDM,1920,2309,KDEN,39.8617,-104.673,America/Denver,2023-01-01 23:09:00-07:00,2023-01-01 19:20:00-07:00,2023-01-02 00:09:00-06:00,2023-01-01 20:20:00-06:00
9427,2023-01-01,19977,N37427,2112,DEN,IAH,2020,2038,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:38:00-07:00,2023-01-01 20:20:00-07:00,2023-01-01 21:38:00-06:00,2023-01-01 21:20:00-06:00
9432,2023-01-01,19977,N37434,1892,DEN,BOS,2359,0102,KDEN,39.8617,-104.673,America/Denver,2023-01-01 01:02:00-07:00,2023-01-01 23:59:00-07:00,2023-01-01 02:02:00-06:00,2023-01-02 00:59:00-06:00
9437,2023-01-01,19977,N37462,1115,DEN,ICT,2110,2115,KDEN,39.8617,-104.673,America/Denver,2023-01-01 21:15:00-07:00,2023-01-01 21:10:00-07:00,2023-01-01 22:15:00-06:00,2023-01-01 22:10:00-06:00
9439,2023-01-01,19977,N37462,260,DEN,TPA,1115,1123,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:23:00-07:00,2023-01-01 11:15:00-07:00,2023-01-01 12:23:00-06:00,2023-01-01 12:15:00-06:00
9454,2023-01-01,19977,N37502,2466,DEN,SMF,2045,2048,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:48:00-07:00,2023-01-01 20:45:00-07:00,2023-01-01 21:48:00-06:00,2023-01-01 21:45:00-06:00
9459,2023-01-01,19977,N37506,302,DEN,SEA,1910,1920,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:20:00-07:00,2023-01-01 19:10:00-07:00,2023-01-01 20:20:00-06:00,2023-01-01 20:10:00-06:00
9460,2023-01-01,19977,N37506,586,DEN,MCI,1330,1328,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:28:00-07:00,2023-01-01 13:30:00-07:00,2023-01-01 14:28:00-06:00,2023-01-01 14:30:00-06:00
9462,2023-01-01,19977,N37507,1592,DEN,BOS,1605,1601,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:01:00-07:00,2023-01-01 16:05:00-07:00,2023-01-01 17:01:00-06:00,2023-01-01 17:05:00-06:00
9463,2023-01-01,19977,N37507,459,DEN,MSP,0940,0938,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:38:00-07:00,2023-01-01 09:40:00-07:00,2023-01-01 10:38:00-06:00,2023-01-01 10:40:00-06:00
9481,2023-01-01,19977,N37518,314,DEN,TPA,1750,1804,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:04:00-07:00,2023-01-01 17:50:00-07:00,2023-01-01 19:04:00-06:00,2023-01-01 18:50:00-06:00
9487,2023-01-01,19977,N37522,1022,DEN,PIT,0959,1013,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:13:00-07:00,2023-01-01 09:59:00-07:00,2023-01-01 11:13:00-06:00,2023-01-01 10:59:00-06:00
9491,2023-01-01,19977,N37522,280,DEN,ANC,1903,1915,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:15:00-07:00,2023-01-01 19:03:00-07:00,2023-01-01 20:15:00-06:00,2023-01-01 20:03:00-06:00
9495,2023-01-01,19977,N37523,544,DEN,SMF,1122,1127,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:27:00-07:00,2023-01-01 11:22:00-07:00,2023-01-01 12:27:00-06:00,2023-01-01 12:22:00-06:00
9500,2023-01-01,19977,N37527,1998,DEN,BNA,1325,1322,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:22:00-07:00,2023-01-01 13:25:00-07:00,2023-01-01 14:22:00-06:00,2023-01-01 14:25:00-06:00
9503,2023-01-01,19977,N37530,1253,DEN,EWR,2330,2352,KDEN,39.8617,-104.673,America/Denver,2023-01-01 23:52:00-07:00,2023-01-01 23:30:00-07:00,2023-01-02 00:52:00-06:00,2023-01-02 00:30:00-06:00
9516,2023-01-01,19977,N37534,2132,DEN,SMF,1919,1929,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:29:00-07:00,2023-01-01 19:19:00-07:00,2023-01-01 20:29:00-06:00,2023-01-01 20:19:00-06:00
9529,2023-01-01,19977,N37537,573,DEN,ORD,1613,1609,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:09:00-07:00,2023-01-01 16:13:00-07:00,2023-01-01 17:09:00-06:00,2023-01-01 17:13:00-06:00
9537,2023-01-01,19977,N37540,347,DEN,SAN,1120,1136,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:36:00-07:00,2023-01-01 11:20:00-07:00,2023-01-01 12:36:00-06:00,2023-01-01 12:20:00-06:00
9542,2023-01-01,19977,N37542,1866,DEN,PHX,1120,1215,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:15:00-07:00,2023-01-01 11:20:00-07:00,2023-01-01 13:15:00-06:00,2023-01-01 12:20:00-06:00
9543,2023-01-01,19977,N37542,259,DEN,MCO,1720,1834,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:34:00-07:00,2023-01-01 17:20:00-07:00,2023-01-01 19:34:00-06:00,2023-01-01 18:20:00-06:00
9566,2023-01-01,19977,N38446,1417,DEN,RDU,1805,1807,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:07:00-07:00,2023-01-01 18:05:00-07:00,2023-01-01 19:07:00-06:00,2023-01-01 19:05:00-06:00
9569,2023-01-01,19977,N38451,502,DEN,LAX,0940,0959,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:59:00-07:00,2023-01-01 09:40:00-07:00,2023-01-01 10:59:00-06:00,2023-01-01 10:40:00-06:00
9570,2023-01-01,19977,N38451,743,DEN,LAS,2050,2059,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:59:00-07:00,2023-01-01 20:50:00-07:00,2023-01-01 21:59:00-06:00,2023-01-01 21:50:00-06:00
9595,2023-01-01,19977,N39418,655,DEN,LAS,1921,2022,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:22:00-07:00,2023-01-01 19:21:00-07:00,2023-01-01 21:22:00-06:00,2023-01-01 20:21:00-06:00
9603,2023-01-01,19977,N39461,2258,DEN,BWI,1749,1820,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:20:00-07:00,2023-01-01 17:49:00-07:00,2023-01-01 19:20:00-06:00,2023-01-01 18:49:00-06:00
9604,2023-01-01,19977,N39461,496,DEN,MSN,1059,1128,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:28:00-07:00,2023-01-01 10:59:00-07:00,2023-01-01 12:28:00-06:00,2023-01-01 11:59:00-06:00
9609,2023-01-01,19977,N39475,728,DEN,PDX,1124,1133,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:33:00-07:00,2023-01-01 11:24:00-07:00,2023-01-01 12:33:00-06:00,2023-01-01 12:24:00-06:00
9615,2023-01-01,19977,N404UA,631,DEN,TUS,1917,1936,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:36:00-07:00,2023-01-01 19:17:00-07:00,2023-01-01 20:36:00-06:00,2023-01-01 20:17:00-06:00
9617,2023-01-01,19977,N405UA,1421,DEN,SAN,1326,1326,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:26:00-07:00,2023-01-01 13:26:00-07:00,2023-01-01 14:26:00-06:00,2023-01-01 14:26:00-06:00
9628,2023-01-01,19977,N412UA,1220,DEN,DTW,1730,1724,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:24:00-07:00,2023-01-01 17:30:00-07:00,2023-01-01 18:24:00-06:00,2023-01-01 18:30:00-06:00
9631,2023-01-01,19977,N412UA,771,DEN,BNA,1000,1003,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:03:00-07:00,2023-01-01 10:00:00-07:00,2023-01-01 11:03:00-06:00,2023-01-01 11:00:00-06:00
9637,2023-01-01,19977,N414UA,1026,DEN,AUS,0942,1131,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:31:00-07:00,2023-01-01 09:42:00-07:00,2023-01-01 12:31:00-06:00,2023-01-01 10:42:00-06:00
9640,2023-01-01,19977,N414UA,406,DEN,LGA,1610,1726,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:26:00-07:00,2023-01-01 16:10:00-07:00,2023-01-01 18:26:00-06:00,2023-01-01 17:10:00-06:00
9660,2023-01-01,19977,N428UA,2199,DEN,RAP,2037,2123,KDEN,39.8617,-104.673,America/Denver,2023-01-01 21:23:00-07:00,2023-01-01 20:37:00-07:00,2023-01-01 22:23:00-06:00,2023-01-01 21:37:00-06:00
9664,2023-01-01,19977,N429UA,568,DEN,ORF,1745,1749,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:49:00-07:00,2023-01-01 17:45:00-07:00,2023-01-01 18:49:00-06:00,2023-01-01 18:45:00-06:00
9668,2023-01-01,19977,N430UA,1672,DEN,SFO,0956,1000,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:00:00-07:00,2023-01-01 09:56:00-07:00,2023-01-01 11:00:00-06:00,2023-01-01 10:56:00-06:00
9691,2023-01-01,19977,N438UA,1005,DEN,CLT,0955,0954,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:54:00-07:00,2023-01-01 09:55:00-07:00,2023-01-01 10:54:00-06:00,2023-01-01 10:55:00-06:00
9693,2023-01-01,19977,N438UA,263,DEN,EUG,1924,1924,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:24:00-07:00,2023-01-01 19:24:00-07:00,2023-01-01 20:24:00-06:00,2023-01-01 20:24:00-06:00
9696,2023-01-01,19977,N439UA,1596,DEN,ATL,1735,1733,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:33:00-07:00,2023-01-01 17:35:00-07:00,2023-01-01 18:33:00-06:00,2023-01-01 18:35:00-06:00
9705,2023-01-01,19977,N443UA,1235,DEN,DFW,1741,2007,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:07:00-07:00,2023-01-01 17:41:00-07:00,2023-01-01 21:07:00-06:00,2023-01-01 18:41:00-06:00
9708,2023-01-01,19977,N443UA,360,DEN,JAC,1235,1233,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:33:00-07:00,2023-01-01 12:35:00-07:00,2023-01-01 13:33:00-06:00,2023-01-01 13:35:00-06:00
9714,2023-01-01,19977,N447UA,1486,DEN,FAT,1923,1929,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:29:00-07:00,2023-01-01 19:23:00-07:00,2023-01-01 20:29:00-06:00,2023-01-01 20:23:00-06:00
9724,2023-01-01,19977,N454UA,416,DEN,MSO,1909,1922,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:22:00-07:00,2023-01-01 19:09:00-07:00,2023-01-01 20:22:00-06:00,2023-01-01 20:09:00-06:00
9725,2023-01-01,19977,N455UA,2273,DEN,BWI,0943,0945,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:45:00-07:00,2023-01-01 09:43:00-07:00,2023-01-01 10:45:00-06:00,2023-01-01 10:43:00-06:00
9727,2023-01-01,19977,N455UA,498,DEN,PDX,1914,1924,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:24:00-07:00,2023-01-01 19:14:00-07:00,2023-01-01 20:24:00-06:00,2023-01-01 20:14:00-06:00
9739,2023-01-01,19977,N460UA,440,DEN,LAX,1732,1738,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:38:00-07:00,2023-01-01 17:32:00-07:00,2023-01-01 18:38:00-06:00,2023-01-01 18:32:00-06:00
9756,2023-01-01,19977,N466UA,484,DEN,LAS,1605,1606,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:06:00-07:00,2023-01-01 16:05:00-07:00,2023-01-01 17:06:00-06:00,2023-01-01 17:05:00-06:00
9757,2023-01-01,19977,N466UA,663,DEN,ABQ,1120,1111,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:11:00-07:00,2023-01-01 11:20:00-07:00,2023-01-01 12:11:00-06:00,2023-01-01 12:20:00-06:00
9767,2023-01-01,19977,N470UA,1967,DEN,MSN,1737,1757,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:57:00-07:00,2023-01-01 17:37:00-07:00,2023-01-01 18:57:00-06:00,2023-01-01 18:37:00-06:00
9797,2023-01-01,19977,N47512,1407,DEN,MCO,0953,0945,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:45:00-07:00,2023-01-01 09:53:00-07:00,2023-01-01 10:45:00-06:00,2023-01-01 10:53:00-06:00
9799,2023-01-01,19977,N47512,377,DEN,ORD,2056,2109,KDEN,39.8617,-104.673,America/Denver,2023-01-01 21:09:00-07:00,2023-01-01 20:56:00-07:00,2023-01-01 22:09:00-06:00,2023-01-01 21:56:00-06:00
9813,2023-01-01,19977,N477UA,375,DEN,RNO,1115,1148,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:48:00-07:00,2023-01-01 11:15:00-07:00,2023-01-01 12:48:00-06:00,2023-01-01 12:15:00-06:00
9814,2023-01-01,19977,N477UA,637,DEN,MSP,1744,1751,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:51:00-07:00,2023-01-01 17:44:00-07:00,2023-01-01 18:51:00-06:00,2023-01-01 18:44:00-06:00
9832,2023-01-01,19977,N481UA,1544,DEN,MSY,1325,1326,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:26:00-07:00,2023-01-01 13:25:00-07:00,2023-01-01 14:26:00-06:00,2023-01-01 14:25:00-06:00
9853,2023-01-01,19977,N488UA,483,DEN,CID,2047,2054,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:54:00-07:00,2023-01-01 20:47:00-07:00,2023-01-01 21:54:00-06:00,2023-01-01 21:47:00-06:00
9866,2023-01-01,19977,N492UA,1476,DEN,RIC,0943,1010,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:10:00-07:00,2023-01-01 09:43:00-07:00,2023-01-01 11:10:00-06:00,2023-01-01 10:43:00-06:00
9867,2023-01-01,19977,N492UA,756,DEN,JAC,1908,1957,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:57:00-07:00,2023-01-01 19:08:00-07:00,2023-01-01 20:57:00-06:00,2023-01-01 20:08:00-06:00
9869,2023-01-01,19977,N494UA,1889,DEN,DTW,1021,1027,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:27:00-07:00,2023-01-01 10:21:00-07:00,2023-01-01 11:27:00-06:00,2023-01-01 11:21:00-06:00
9871,2023-01-01,19977,N494UA,437,DEN,SJC,1919,1929,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:29:00-07:00,2023-01-01 19:19:00-07:00,2023-01-01 20:29:00-06:00,2023-01-01 20:19:00-06:00
9879,2023-01-01,19977,N496UA,283,DEN,BUR,1150,1224,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:24:00-07:00,2023-01-01 11:50:00-07:00,2023-01-01 13:24:00-06:00,2023-01-01 12:50:00-06:00
9889,2023-01-01,19977,N53442,237,DEN,ATL,0940,1053,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:53:00-07:00,2023-01-01 09:40:00-07:00,2023-01-01 11:53:00-06:00,2023-01-01 10:40:00-06:00
9891,2023-01-01,19977,N53442,325,DEN,BIL,1916,1923,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:23:00-07:00,2023-01-01 19:16:00-07:00,2023-01-01 20:23:00-06:00,2023-01-01 20:16:00-06:00
9893,2023-01-01,19977,N54241,1926,DEN,ABQ,2042,2046,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:46:00-07:00,2023-01-01 20:42:00-07:00,2023-01-01 21:46:00-06:00,2023-01-01 21:42:00-06:00
9895,2023-01-01,19977,N54241,287,DEN,SMF,1340,1337,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:37:00-07:00,2023-01-01 13:40:00-07:00,2023-01-01 14:37:00-06:00,2023-01-01 14:40:00-06:00
9909,2023-01-01,19977,N57864,564,DEN,LAX,1550,1555,KDEN,39.8617,-104.673,America/Denver,2023-01-01 15:55:00-07:00,2023-01-01 15:50:00-07:00,2023-01-01 16:55:00-06:00,2023-01-01 16:50:00-06:00
9913,2023-01-01,19977,N57870,2681,DEN,SFO,1752,1931,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:31:00-07:00,2023-01-01 17:52:00-07:00,2023-01-01 20:31:00-06:00,2023-01-01 18:52:00-06:00
9915,2023-01-01,19977,N57870,796,DEN,IAH,0520,0748,KDEN,39.8617,-104.673,America/Denver,2023-01-01 07:48:00-07:00,2023-01-01 05:20:00-07:00,2023-01-01 08:48:00-06:00,2023-01-01 06:20:00-06:00
9923,2023-01-01,19977,N61887,1887,DEN,BDL,1810,1852,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:52:00-07:00,2023-01-01 18:10:00-07:00,2023-01-01 19:52:00-06:00,2023-01-01 19:10:00-06:00
9925,2023-01-01,19977,N61887,671,DEN,BZN,1147,1235,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:35:00-07:00,2023-01-01 11:47:00-07:00,2023-01-01 13:35:00-06:00,2023-01-01 12:47:00-06:00
9948,2023-01-01,19977,N63890,1478,DEN,MSY,1820,2004,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:04:00-07:00,2023-01-01 18:20:00-07:00,2023-01-01 21:04:00-06:00,2023-01-01 19:20:00-06:00
9949,2023-01-01,19977,N63890,1561,DEN,SFO,1130,1312,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:12:00-07:00,2023-01-01 11:30:00-07:00,2023-01-01 14:12:00-06:00,2023-01-01 12:30:00-06:00
9951,2023-01-01,19977,N64844,1056,DEN,LAX,2020,2023,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:23:00-07:00,2023-01-01 20:20:00-07:00,2023-01-01 21:23:00-06:00,2023-01-01 21:20:00-06:00
9962,2023-01-01,19977,N66814,2613,DEN,EWR,1720,1725,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:25:00-07:00,2023-01-01 17:20:00-07:00,2023-01-01 18:25:00-06:00,2023-01-01 18:20:00-06:00
9969,2023-01-01,19977,N66828,1325,DEN,PDX,2045,2050,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:50:00-07:00,2023-01-01 20:45:00-07:00,2023-01-01 21:50:00-06:00,2023-01-01 21:45:00-06:00
9990,2023-01-01,19977,N67501,497,DEN,BOI,1123,1202,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:02:00-07:00,2023-01-01 11:23:00-07:00,2023-01-01 13:02:00-06:00,2023-01-01 12:23:00-06:00
9991,2023-01-01,19977,N67501,679,DEN,SAT,1742,1840,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:40:00-07:00,2023-01-01 17:42:00-07:00,2023-01-01 19:40:00-06:00,2023-01-01 18:42:00-06:00
10016,2023-01-01,19977,N68822,241,DEN,SAT,1330,1332,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:32:00-07:00,2023-01-01 13:30:00-07:00,2023-01-01 14:32:00-06:00,2023-01-01 14:30:00-06:00
10019,2023-01-01,19977,N68823,272,DEN,IAD,1335,1334,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:34:00-07:00,2023-01-01 13:35:00-07:00,2023-01-01 14:34:00-06:00,2023-01-01 14:35:00-06:00
10023,2023-01-01,19977,N68842,624,DEN,FLL,1756,1757,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:57:00-07:00,2023-01-01 17:56:00-07:00,2023-01-01 18:57:00-06:00,2023-01-01 18:56:00-06:00
10027,2023-01-01,19977,N68880,2312,DEN,ORD,1115,1128,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:28:00-07:00,2023-01-01 11:15:00-07:00,2023-01-01 12:28:00-06:00,2023-01-01 12:15:00-06:00
10029,2023-01-01,19977,N68891,2363,DEN,SEA,1616,1637,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:37:00-07:00,2023-01-01 16:16:00-07:00,2023-01-01 17:37:00-06:00,2023-01-01 17:16:00-06:00
10034,2023-01-01,19977,N69806,2342,DEN,MFR,1916,1935,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:35:00-07:00,2023-01-01 19:16:00-07:00,2023-01-01 20:35:00-06:00,2023-01-01 20:16:00-06:00
10039,2023-01-01,19977,N69813,336,DEN,ONT,1917,1921,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:21:00-07:00,2023-01-01 19:17:00-07:00,2023-01-01 20:21:00-06:00,2023-01-01 20:17:00-06:00
10042,2023-01-01,19977,N69818,2045,DEN,TPA,0940,0945,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:45:00-07:00,2023-01-01 09:40:00-07:00,2023-01-01 10:45:00-06:00,2023-01-01 10:40:00-06:00
10043,2023-01-01,19977,N69818,2395,DEN,FSD,1910,1925,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:25:00-07:00,2023-01-01 19:10:00-07:00,2023-01-01 20:25:00-06:00,2023-01-01 20:10:00-06:00
10057,2023-01-01,19977,N69835,367,DEN,BOI,1926,1922,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:22:00-07:00,2023-01-01 19:26:00-07:00,2023-01-01 20:22:00-06:00,2023-01-01 20:26:00-06:00
10058,2023-01-01,19977,N69835,404,DEN,IAH,1143,1145,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:45:00-07:00,2023-01-01 11:43:00-07:00,2023-01-01 12:45:00-06:00,2023-01-01 12:43:00-06:00
10068,2023-01-01,19977,N69840,1795,DEN,CLE,1720,1802,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:02:00-07:00,2023-01-01 17:20:00-07:00,2023-01-01 19:02:00-06:00,2023-01-01 18:20:00-06:00
10073,2023-01-01,19977,N69885,1241,DEN,CLE,1020,1029,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:29:00-07:00,2023-01-01 10:20:00-07:00,2023-01-01 11:29:00-06:00,2023-01-01 11:20:00-06:00
10076,2023-01-01,19977,N69885,577,DEN,GEG,1923,1932,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:32:00-07:00,2023-01-01 19:23:00-07:00,2023-01-01 20:32:00-06:00,2023-01-01 20:23:00-06:00
10088,2023-01-01,19977,N73270,1639,DEN,DCA,0940,0951,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:51:00-07:00,2023-01-01 09:40:00-07:00,2023-01-01 10:51:00-06:00,2023-01-01 10:40:00-06:00
