date,wind_speed,wind_gust,ceiling,visibility,temp,dew_pnt,pressure
2016-10-24 19:53:00,5,41,22000,16093,267,78,10232
2016-10-24 20:53:00,5,36,22000,16093,267,61,10232
2016-10-24 21:53:00,5,51,22000,16093,250,50,10232
2016-10-24 22:53:00,5,41,22000,16093,211,39,10238
2016-10-24 23:53:00,5,36,22000,16093,194,44,10243
2016-10-25 00:53:00,5,41,22000,16093,178,56,10248
2016-10-25 01:53:00,5,31,22000,16093,161,61,10253
2016-10-25 02:53:00,5,36,22000,16093,150,67,10257
2016-10-25 03:53:00,5,31,22000,16093,139,67,10257
2016-10-25 04:53:00,5,26,22000,16093,133,67,10256
2016-10-25 05:53:00,5,26,22000,16093,128,67,10255
2016-10-25 06:53:00,5,21,22000,16093,122,72,10253
2016-10-25 07:53:00,5,21,22000,16093,122,67,10254
2016-10-25 08:53:00,5,26,22000,16093,106,67,10251
2016-10-25 09:53:00,5,31,22000,16093,100,61,10256
2016-10-25 10:53:00,5,26,22000,16093,100,61,10262
2016-10-25 11:53:00,5,26,22000,16093,100,56,10258
2016-10-25 12:53:00,5,15,22000,16093,111,67,10262
2016-10-25 14:53:00,5,21,22000,16093,156,67,10266
2016-10-25 15:53:00,5,21,7620,16093,189,67,10266
2016-10-25 18:53:00,5,21,7620,16093,239,44,10246
2016-10-25 19:53:00,5,46,7620,16093,233,56,10237
2016-10-25 20:53:00,5,31,7620,16093,222,61,10236
2016-10-25 21:53:00,5,21,7620,16093,222,56,10232
2016-10-25 22:53:00,5,15,7620,16093,206,50,10231
2016-10-26 00:53:00,5,21,7620,16093,167,72,10239
2016-10-26 01:53:00,5,15,7620,16093,156,61,10240
2016-10-26 04:53:00,5,15,7620,16093,100,67,10237
2016-10-26 05:53:00,5,15,7620,16093,94,67,10237
2016-10-26 06:53:00,5,21,7620,16093,89,61,10236
2016-10-26 07:53:00,5,15,7620,16093,89,61,10236
2016-10-26 09:53:00,5,15,7620,16093,83,56,10234
2016-10-26 10:53:00,5,15,22000,16093,78,56,10232
2016-10-26 12:53:00,5,21,22000,16093,117,67,10235
2016-10-26 13:53:00,5,21,22000,16093,167,83,10241
2016-10-26 14:53:00,5,67,22000,16093,217,78,10241
2016-10-26 15:53:00,5,51,22000,16093,239,78,10240
2016-10-26 16:53:00,5,51,7620,16093,256,78,10234
2016-10-26 17:53:00,5,62,7620,16093,272,72,10223
2016-10-26 18:53:00,5,72,7620,16093,278,72,10213
2016-10-26 19:53:00,5,82,7620,16093,283,61,10206
2016-10-26 20:53:00,5,57,7620,16093,272,61,10206
2016-10-26 21:53:00,5,51,7620,16093,267,61,10202
2016-10-26 22:53:00,5,26,7620,16093,250,56,10202
2016-10-26 23:53:00,5,21,7620,16093,222,67,10206
2016-10-27 00:53:00,5,21,6096,16093,206,78,10208
2016-10-27 01:53:00,5,26,4572,16093,200,83,10208
2016-10-27 02:53:00,5,21,5486,16093,194,78,10213
2016-10-27 03:53:00,5,15,7620,16093,194,72,10215
2016-10-27 04:53:00,5,36,2438,16093,189,83,10215
2016-10-27 05:53:00,5,36,4572,16093,194,83,10212
2016-10-27 06:53:00,5,41,4572,16093,206,83,10212
2016-10-27 07:53:00,5,31,4572,16093,206,89,10212
2016-10-27 08:53:00,5,26,2438,16093,194,94,10211
2016-10-27 09:53:00,5,36,2896,16093,183,100,10215
2016-10-27 10:53:00,5,26,2591,16093,189,100,10220
2016-10-27 11:53:00,5,21,2134,16093,178,122,10221
2016-10-27 12:53:00,5,21,2134,16093,172,128,10228
2016-10-27 13:53:00,5,21,1676,16093,178,139,10234
2016-10-27 14:53:00,5,31,22000,16093,206,122,10234
2016-10-27 15:53:00,5,36,22000,16093,239,111,10232
2016-10-27 16:53:00,5,51,1981,16093,256,106,10230
2016-10-27 17:53:00,5,26,1981,16093,261,111,10221
2016-10-27 18:53:00,5,46,1981,16093,256,117,10216
2016-10-27 19:53:00,5,46,1829,16093,261,133,10216
2016-10-27 20:53:00,5,36,1676,16093,250,144,10220
2016-10-27 21:53:00,5,41,1676,16093,244,144,10220
2016-10-27 22:53:00,5,31,1433,16093,228,150,10225
2016-10-27 23:53:00,5,21,22000,16093,211,150,10231
2016-10-28 00:53:00,5,31,22000,16093,194,150,10237
2016-10-28 01:53:00,5,57,22000,16093,178,139,10241
2016-10-28 02:53:00,5,46,22000,16093,156,122,10244
2016-10-28 03:53:00,5,31,22000,16093,144,106,10247
2016-10-28 04:53:00,5,21,22000,16093,133,106,10245
2016-10-28 05:53:00,5,15,22000,16093,128,100,10241
2016-10-28 06:53:00,5,21,22000,16093,122,100,10241
2016-10-28 08:53:00,5,15,22000,12875,111,94,10241
2016-10-28 09:53:00,5,15,22000,11265,111,94,10243
2016-10-28 11:53:00,5,15,22000,9656,106,89,10253
2016-10-28 17:53:00,5,21,22000,16093,239,111,10244
2016-10-28 18:53:00,5,21,22000,16093,256,100,10233
2016-10-28 20:53:00,5,15,22000,16093,272,72,10221
2016-10-28 21:53:00,5,15,22000,16093,267,72,10216
2016-10-28 22:53:00,5,15,7620,16093,244,94,10216
2016-10-29 01:53:00,5,15,22000,16093,189,106,10226
2016-10-29 02:53:00,5,26,22000,16093,161,106,10226
2016-10-29 03:53:00,5,21,22000,16093,161,106,10227
2016-10-29 04:53:00,5,31,22000,16093,139,100,10223
2016-10-29 05:53:00,5,21,22000,16093,133,94,10220
2016-10-29 10:53:00,5,26,22000,16093,111,94,10228
2016-10-29 14:53:00,5,15,22000,16093,228,117,10233
2016-10-29 15:53:00,5,46,22000,16093,267,117,10227
2016-10-29 17:53:00,5,51,22000,16093,289,111,10210
2016-10-29 18:53:00,5,51,22000,16093,289,94,10201
2016-10-29 19:53:00,5,41,7620,16093,283,106,10195
2016-10-29 20:53:00,5,36,22000,16093,289,106,10192
2016-10-29 21:53:00,5,31,22000,16093,283,100,10189
2016-10-29 22:53:00,5,15,22000,16093,261,106,10190
2016-10-29 23:53:00,5,15,22000,16093,244,106,10196
2016-10-30 00:53:00,5,21,22000,16093,211,117,10199
2016-10-30 01:53:00,5,26,22000,16093,189,117,10202
2016-10-30 02:53:00,5,26,22000,16093,178,117,10202
2016-10-30 03:53:00,5,15,22000,16093,183,117,10201
2016-10-30 04:53:00,5,26,22000,16093,167,117,10199
2016-10-30 05:53:00,5,26,22000,16093,161,111,10202
2016-10-30 06:53:00,5,15,22000,16093,161,117,10203
2016-10-30 07:53:00,5,21,22000,16093,144,111,10200
2016-10-30 08:53:00,5,15,22000,16093,156,111,10200
2016-10-30 09:53:00,5,21,22000,16093,133,106,10202
2016-10-30 10:53:00,5,15,7620,16093,144,111,10204
2016-10-30 11:53:00,5,15,6096,16093,139,106,10201
2016-10-30 12:53:00,5,21,22000,16093,144,111,10206
2016-10-30 13:53:00,5,15,22000,16093,183,128,10211
2016-10-30 14:53:00,5,15,22000,16093,233,128,10210
2016-10-30 15:53:00,5,31,22000,16093,261,117,10208
2016-10-30 16:53:00,5,51,22000,16093,278,122,10202
2016-10-30 17:53:00,5,41,1829,16093,283,117,10192
2016-10-30 19:53:00,5,41,22000,16093,289,100,10181
2016-10-30 20:53:00,5,41,22000,16093,289,106,10179
2016-10-30 21:53:00,5,31,22000,16093,283,100,10178
2016-10-30 22:53:00,5,15,2591,16093,261,100,10181
2016-10-30 23:53:00,5,15,22000,16093,244,106,10185
2016-10-31 00:53:00,5,15,22000,16093,228,111,10185
2016-10-31 01:53:00,5,21,22000,16093,206,117,10188
2016-10-31 02:53:00,5,21,22000,16093,200,117,10190
2016-10-31 03:53:00,5,15,22000,16093,189,117,10188
2016-10-31 04:53:00,5,15,22000,16093,183,117,10185
2016-10-31 05:53:00,5,15,22000,16093,167,117,10184
2016-10-31 06:53:00,5,15,22000,16093,167,117,10182
2016-10-31 09:53:00,5,21,22000,16093,161,122,10179
2016-10-31 11:53:00,5,21,2134,16093,161,128,10183
2016-10-31 12:53:00,5,15,2134,16093,167,133,10188
2016-10-31 17:53:00,5,26,6096,16093,278,144,10180
2016-10-31 18:53:00,5,36,22000,16093,289,139,10172
2016-10-31 19:53:00,5,21,2743,16093,289,133,10165
2016-10-31 20:53:00,5,26,2591,16093,289,133,10163
2016-10-31 21:53:00,5,31,7620,16093,283,128,10164
2016-10-31 22:53:00,5,21,7620,16093,267,133,10164
2016-10-31 23:53:00,5,15,7620,16093,256,139,10166
2016-11-01 00:53:00,5,15,7620,16093,233,139,10167
2016-11-01 01:53:00,5,26,7620,16093,217,139,10168
2016-11-01 02:53:00,5,26,7620,16093,200,139,10169
2016-11-01 03:53:00,5,26,7620,16093,194,139,10171
2016-11-01 04:53:00,5,26,7620,16093,194,139,10172
2016-11-01 05:53:00,5,31,22000,16093,183,139,10173
2016-11-01 06:53:00,5,26,22000,16093,178,139,10176
2016-11-01 07:53:00,5,36,22000,16093,172,133,10178
2016-11-01 08:53:00,5,21,7620,16093,167,133,10180
2016-11-01 09:53:00,5,15,22000,16093,172,133,10185
2016-11-01 10:53:00,5,26,22000,16093,156,128,10189
2016-11-01 11:53:00,5,26,22000,16093,150,128,10194
2016-11-01 12:53:00,5,15,22000,16093,167,128,10203
2016-11-01 14:53:00,5,31,22000,16093,244,133,10215
2016-11-01 15:53:00,5,41,22000,16093,267,122,10213
2016-11-01 17:53:00,5,88,22000,16093,294,111,10199
2016-11-01 18:53:00,5,57,22000,16093,300,100,10191
2016-11-01 19:53:00,5,62,22000,16093,306,94,10185
2016-11-01 20:53:00,5,41,22000,16093,300,94,10185
2016-11-01 21:53:00,5,31,22000,16093,294,89,10186
2016-11-01 22:53:00,5,15,22000,16093,272,89,10190
2016-11-02 00:53:00,5,21,22000,16093,233,89,10204
2016-11-02 02:53:00,5,15,22000,16093,200,94,10211
2016-11-02 03:53:00,5,21,22000,16093,178,94,10215
2016-11-02 04:53:00,5,31,22000,16093,178,94,10216
2016-11-02 05:53:00,5,26,22000,16093,172,94,10222
2016-11-02 06:53:00,5,26,22000,16093,178,94,10224
2016-11-02 07:53:00,5,26,22000,16093,172,100,10225
2016-11-02 08:53:00,5,21,22000,16093,172,100,10227
2016-11-02 09:53:00,5,26,22000,16093,172,106,10233
2016-11-02 10:53:00,5,26,22000,16093,172,106,10237
2016-11-02 11:53:00,5,26,22000,16093,161,106,10243
2016-11-02 12:53:00,5,26,22000,16093,167,111,10251
2016-11-02 13:53:00,5,41,7620,16093,217,117,10255
2016-11-02 14:53:00,5,67,7620,16093,239,111,10259
2016-11-02 15:53:00,5,31,7620,16093,256,117,10260
2016-11-02 16:53:00,5,26,22000,16093,272,111,10255
2016-11-02 17:53:00,5,21,7620,16093,278,111,10246
2016-11-02 18:53:00,5,36,7620,16093,283,111,10239
2016-11-02 19:53:00,5,41,7620,16093,289,106,10233
2016-11-02 20:53:00,5,36,7620,16093,289,100,10232
2016-11-02 21:53:00,5,26,7620,16093,278,106,10231
2016-11-02 22:53:00,5,21,22000,16093,261,106,10228
2016-11-02 23:53:00,5,21,22000,16093,233,111,10230
2016-11-03 00:53:00,5,21,5486,16093,222,111,10230
2016-11-03 02:53:00,5,21,5486,16093,211,117,10234
2016-11-03 03:53:00,5,21,7620,16093,200,117,10236
2016-11-03 04:53:00,5,21,22000,16093,200,117,10234
2016-11-03 05:53:00,5,26,22000,16093,189,122,10229
2016-11-03 06:53:00,5,21,22000,16093,183,128,10230
2016-11-03 07:53:00,5,31,4572,16093,200,133,10230
2016-11-03 08:53:00,5,31,22000,16093,194,133,10229
2016-11-03 09:53:00,5,15,7620,16093,194,133,10229
2016-11-03 10:53:00,5,21,7620,16093,178,133,10229
2016-11-03 11:53:00,5,26,7620,16093,178,133,10230
2016-11-03 12:53:00,5,21,7620,16093,178,139,10231
2016-11-03 13:53:00,5,31,7620,16093,211,139,10233
2016-11-03 14:53:00,5,36,22000,16093,239,133,10231
2016-11-03 15:53:00,5,41,22000,16093,250,133,10227
2016-11-03 16:53:00,5,31,6096,16093,261,133,10220
2016-11-03 17:53:00,5,26,6096,16093,272,133,10210
2016-11-03 18:53:00,5,26,6096,16093,278,133,10203
2016-11-03 19:53:00,5,31,2134,16093,272,133,10199
2016-11-03 20:53:00,5,41,1981,16093,267,139,10201
2016-11-03 21:53:00,5,31,3048,16093,256,144,10199
2016-11-03 22:53:00,5,36,2743,16093,250,150,10203
2016-11-03 23:53:00,5,36,3048,16093,244,150,10207
2016-11-04 00:53:00,5,51,4267,16093,233,150,10209
2016-11-04 01:53:00,5,36,22000,16093,211,156,10214
2016-11-04 02:53:00,5,41,2134,16093,211,156,10216
2016-11-04 03:53:00,5,46,945,16093,206,156,10219
2016-11-04 04:53:00,5,31,1981,16093,200,156,10218
2016-11-04 05:53:00,5,67,823,16093,194,144,10220
2016-11-04 06:53:00,5,57,549,16093,183,139,10224
2016-11-04 07:53:00,5,51,853,16093,178,133,10228
2016-11-04 08:53:00,5,41,22000,16093,156,122,10232
2016-11-04 09:53:00,5,51,579,16093,156,117,10239
2016-11-04 10:53:00,5,36,488,16093,156,122,10244
2016-11-04 11:53:00,5,46,457,16093,150,117,10247
2016-11-04 12:53:00,5,41,22000,14484,144,111,10255
2016-11-04 13:53:00,5,41,396,14484,150,111,10264
2016-11-04 14:53:00,5,57,22000,16093,167,106,10267
2016-11-04 15:53:00,5,36,22000,16093,189,94,10270
2016-11-04 16:53:00,5,41,22000,16093,200,78,10265
2016-11-04 17:53:00,5,41,22000,16093,211,72,10258
2016-11-04 18:53:00,5,57,22000,16093,228,56,10253
2016-11-04 19:53:00,5,57,22000,16093,228,56,10252
2016-11-04 20:53:00,5,46,22000,16093,222,39,10251
2016-11-04 21:53:00,5,57,22000,16093,206,39,10253
2016-11-04 22:53:00,5,46,22000,16093,183,44,10257
2016-11-04 23:53:00,5,46,22000,16093,172,39,10261
2016-11-05 00:53:00,5,41,22000,16093,156,33,10266
2016-11-05 01:53:00,5,41,22000,16093,144,33,10268
2016-11-05 02:53:00,5,36,22000,16093,128,39,10269
2016-11-05 03:53:00,5,26,22000,16093,128,44,10265
2016-11-05 04:53:00,5,15,22000,16093,122,39,10267
2016-11-05 05:53:00,5,15,22000,16093,94,39,10267
2016-11-05 06:53:00,5,21,22000,16093,106,44,10265
2016-11-05 08:53:00,5,26,22000,16093,89,44,10265
2016-11-05 10:53:00,5,15,22000,16093,72,44,10270
2016-11-05 13:53:00,5,21,22000,16093,111,67,10287
2016-11-05 14:53:00,5,15,22000,16093,133,67,10288
2016-11-05 16:53:00,5,21,7620,16093,194,50,10282
2016-11-05 18:53:00,5,26,7620,16093,222,44,10259
2016-11-05 19:53:00,5,21,7620,16093,222,44,10256
2016-11-05 20:53:00,5,26,7620,16093,211,44,10255
2016-11-05 21:53:00,5,36,7620,16093,194,39,10255
2016-11-05 22:53:00,5,21,7620,16093,183,28,10255
2016-11-05 23:53:00,5,26,7620,16093,172,39,10259
2016-11-06 00:53:00,5,36,7620,16093,156,50,10262
2016-11-06 01:53:00,5,41,7620,16093,144,50,10263
2016-11-06 09:53:00,5,15,7620,16093,78,50,10265
2016-11-06 10:53:00,5,15,7620,16093,72,50,10269
2016-11-06 14:53:00,5,15,6706,16093,133,72,10277
2016-11-06 15:53:00,5,15,5486,16093,167,72,10273
2016-11-06 16:53:00,5,26,7315,16093,178,67,10268
2016-11-06 17:53:00,5,26,7620,16093,200,61,10261
2016-11-06 18:53:00,5,31,7620,16093,206,67,10254
2016-11-06 19:53:00,5,41,7620,16093,228,61,10250
2016-11-06 20:53:00,5,31,7620,16093,222,44,10247
2016-11-06 21:53:00,5,21,22000,16093,217,44,10245
2016-11-06 22:53:00,5,21,6706,16093,194,44,10247
2016-11-07 06:53:00,5,21,7620,16093,89,56,10253
2016-11-07 08:53:00,5,15,22000,16093,83,50,10253
2016-11-07 09:53:00,5,15,22000,16093,72,50,10258
2016-11-07 13:53:00,5,15,22000,16093,83,56,10277
2016-11-07 14:53:00,5,15,22000,14484,156,61,10278
2016-11-07 15:53:00,5,21,22000,16093,200,50,10276
2016-11-07 16:53:00,5,41,22000,16093,233,22,10271
2016-11-07 18:53:00,5,51,7620,16093,244,39,10253
2016-11-07 19:53:00,5,36,7620,16093,250,39,10246
2016-11-07 21:53:00,5,15,7620,16093,228,44,10246
2016-11-08 01:53:00,5,15,7620,16093,156,67,10254
2016-11-08 02:53:00,5,15,22000,16093,150,61,10255
2016-11-08 05:53:00,5,15,7620,16093,144,56,10250
2016-11-08 07:53:00,5,21,7620,16093,133,44,10250
2016-11-08 08:53:00,5,15,7620,16093,133,33,10247
2016-11-08 09:53:00,5,15,7620,16093,128,44,10249
2016-11-08 12:53:00,5,15,4877,16093,139,39,10260
2016-11-08 15:53:00,5,21,4572,16093,178,22,10263
2016-11-08 16:53:00,5,21,2743,16093,194,22,10255
2016-11-08 19:53:00,5,26,3353,16093,206,44,10226
2016-11-08 20:53:00,5,21,2286,16093,200,50,10222
2016-11-08 23:53:00,5,15,914,16093,172,83,10221
2016-11-09 00:53:00,5,36,762,16093,167,100,10222
2016-11-09 01:53:00,5,31,1006,16093,161,106,10223
2016-11-09 02:53:00,5,21,1524,16093,150,106,10222
2016-11-09 03:53:00,5,26,762,14484,144,122,10224
2016-11-09 04:53:00,5,31,671,11265,144,122,10222
2016-11-09 05:53:00,5,31,427,16093,139,122,10220
2016-11-09 06:53:00,5,41,1158,16093,139,117,10217
2016-11-09 07:53:00,5,26,366,12875,139,117,10216
2016-11-09 08:53:00,5,41,366,11265,139,122,10214
2016-11-09 09:53:00,5,51,427,11265,139,111,10215
2016-11-09 10:53:00,5,41,975,14484,133,94,10221
2016-11-09 11:53:00,5,41,1067,11265,122,94,10233
2016-11-09 12:53:00,5,57,488,12875,117,83,10240
2016-11-09 13:53:00,5,62,22000,16093,122,50,10248
2016-11-09 14:53:00,5,77,22000,16093,133,44,10249
2016-11-09 15:53:00,5,46,22000,16093,139,44,10247
2016-11-09 16:53:00,5,21,22000,16093,150,44,10245
2016-11-09 17:53:00,5,57,22000,16093,161,44,10243
2016-11-09 18:53:00,5,51,22000,16093,167,39,10236
2016-11-09 19:53:00,5,62,22000,16093,161,39,10232
2016-11-09 20:53:00,5,57,22000,16093,161,39,10233
2016-11-09 21:53:00,5,51,22000,16093,150,39,10237
2016-11-09 22:53:00,5,31,22000,16093,128,33,10245
2016-11-09 23:53:00,5,36,22000,16093,128,39,10250
2016-11-10 00:53:00,5,36,22000,16093,117,39,10254
2016-11-10 01:53:00,5,31,22000,16093,106,39,10258
2016-11-10 02:53:00,5,15,22000,16093,106,39,10259
2016-11-10 03:53:00,5,15,22000,16093,89,39,10263
2016-11-10 04:53:00,5,15,22000,16093,89,39,10262
2016-11-10 05:53:00,5,15,22000,16093,89,39,10262
2016-11-10 10:53:00,5,15,22000,16093,61,33,10261
2016-11-10 17:53:00,5,26,22000,16093,167,6,10249
2016-11-10 18:53:00,5,21,22000,16093,178,11,10239
2016-11-10 21:53:00,5,31,22000,16093,183,-6,10225
2016-11-11 02:53:00,5,15,22000,16093,83,11,10222
2016-11-11 04:53:00,5,21,22000,16093,50,6,10220
2016-11-11 05:53:00,5,21,22000,16093,44,6,10217
2016-11-11 06:53:00,5,26,22000,16093,39,6,10219
2016-11-11 07:53:00,5,26,22000,16093,33,6,10215
2016-11-11 08:53:00,5,15,22000,16093,33,0,10209
2016-11-11 09:53:00,5,21,22000,16093,33,0,10207
2016-11-11 11:53:00,5,21,22000,16093,28,0,10207
2016-11-11 13:53:00,5,15,7620,16093,72,33,10208
2016-11-11 14:53:00,5,26,7620,16093,144,39,10210
2016-11-11 15:53:00,5,21,7620,16093,161,33,10208
2016-11-11 16:53:00,5,46,6706,16093,167,39,10204
2016-11-11 18:53:00,5,36,7620,16093,172,44,10193
2016-11-11 19:53:00,5,31,22000,16093,189,50,10190
2016-11-11 20:53:00,5,51,22000,16093,189,44,10190
2016-11-11 21:53:00,5,62,22000,16093,172,44,10198
2016-11-11 22:53:00,5,41,22000,16093,156,50,10205
2016-11-11 23:53:00,5,36,22000,16093,133,44,10208
2016-11-12 00:53:00,5,26,22000,16093,128,44,10216
2016-11-12 01:53:00,5,31,22000,16093,133,50,10224
2016-11-12 02:53:00,5,36,22000,16093,117,44,10230
2016-11-12 03:53:00,5,41,22000,16093,100,33,10234
2016-11-12 04:53:00,5,51,22000,16093,100,33,10235
2016-11-12 05:53:00,5,51,22000,16093,106,28,10236
2016-11-12 06:53:00,5,67,7620,16093,111,22,10238
2016-11-12 07:53:00,5,46,7620,16093,100,22,10241
2016-11-12 08:53:00,5,51,22000,16093,94,22,10244
2016-11-12 09:53:00,5,36,22000,16093,83,17,10252
2016-11-12 10:53:00,5,57,22000,16093,72,17,10259
2016-11-12 11:53:00,5,51,22000,16093,61,11,10265
2016-11-12 12:53:00,5,51,22000,16093,61,6,10275
2016-11-12 13:53:00,5,57,22000,16093,72,6,10280
2016-11-12 14:53:00,5,41,22000,16093,89,11,10282
2016-11-12 15:53:00,5,31,22000,16093,117,11,10282
2016-11-12 16:53:00,5,36,22000,16093,128,17,10277
2016-11-12 17:53:00,5,36,22000,16093,144,11,10264
2016-11-12 18:53:00,5,26,22000,16093,150,6,10255
2016-11-12 19:53:00,5,41,22000,16093,161,0,10251
2016-11-12 20:53:00,5,51,22000,16093,156,-11,10247
2016-11-12 21:53:00,5,62,22000,16093,144,-6,10248
2016-11-12 22:53:00,5,46,22000,16093,117,-6,10253
2016-11-12 23:53:00,5,46,22000,16093,106,-6,10257
2016-11-13 00:53:00,5,31,22000,16093,89,-11,10260
2016-11-13 01:53:00,5,31,22000,16093,83,-17,10261
2016-11-13 02:53:00,5,21,22000,16093,78,-22,10265
2016-11-13 03:53:00,5,26,22000,16093,72,-28,10263
2016-11-13 04:53:00,5,31,22000,16093,61,-28,10259
2016-11-13 10:53:00,5,15,22000,16093,17,-17,10259
2016-11-13 12:53:00,5,15,22000,16093,11,-17,10262
2016-11-13 16:53:00,5,15,22000,16093,139,6,10254
2016-11-13 17:53:00,5,15,22000,16093,167,11,10242
2016-11-13 18:53:00,5,15,22000,16093,178,6,10231
2016-11-14 00:53:00,5,21,22000,9656,106,22,10212
2016-11-14 01:53:00,5,26,22000,9656,83,22,10213
2016-11-14 07:53:00,5,15,22000,8047,39,11,10201
2016-11-14 09:53:00,5,15,22000,8047,28,6,10196
2016-11-14 10:53:00,5,15,22000,8047,22,0,10199
2016-11-14 15:53:00,5,15,22000,8047,128,28,10196
2016-11-14 16:53:00,5,15,22000,9656,161,22,10187
2016-11-14 19:53:00,5,41,22000,16093,194,11,10163
2016-11-14 21:53:00,5,31,22000,16093,183,0,10158
2016-11-14 22:53:00,5,15,22000,16093,161,-11,10160
2016-11-14 23:53:00,5,15,22000,16093,133,0,10160
2016-11-15 01:53:00,5,15,22000,16093,100,6,10164
2016-11-15 02:53:00,5,26,22000,16093,83,6,10165
2016-11-15 03:53:00,5,26,22000,16093,72,6,10162
2016-11-15 04:53:00,5,21,22000,16093,61,0,10161
2016-11-15 05:53:00,5,21,22000,16093,50,0,10160
2016-11-15 06:53:00,5,26,22000,16093,50,0,10158
2016-11-15 09:53:00,5,15,22000,16093,33,0,10158
2016-11-15 13:53:00,5,15,1829,16093,94,28,10160
2016-11-15 14:53:00,5,31,1676,16093,128,28,10158
2016-11-15 17:53:00,5,21,22000,16093,189,50,10142
2016-11-15 19:53:00,5,26,1829,16093,206,67,10132
2016-11-15 20:53:00,5,21,1829,16093,200,89,10131
2016-11-15 21:53:00,5,21,22000,16093,194,89,10131
2016-11-15 22:53:00,5,15,1372,16093,183,89,10133
2016-11-15 23:53:00,5,21,1341,16093,172,89,10138
2016-11-16 00:53:00,5,15,22000,16093,144,89,10141
2016-11-16 04:53:00,5,21,22000,14484,94,72,10147
2016-11-16 05:53:00,5,21,22000,11265,83,61,10151
2016-11-16 06:53:00,5,26,22000,9656,67,56,10149
2016-11-16 07:53:00,5,26,22000,11265,67,50,10153
2016-11-16 08:53:00,5,26,22000,9656,56,39,10155
2016-11-16 09:53:00,5,26,22000,11265,56,39,10155
2016-11-16 10:53:00,5,26,22000,11265,44,33,10156
2016-11-16 11:53:00,5,21,22000,12875,50,39,10161
2016-11-16 16:53:00,5,31,22000,16093,206,33,10165
2016-11-16 19:53:00,5,41,22000,16093,244,28,10143
2016-11-16 20:53:00,5,26,22000,16093,239,33,10142
2016-11-16 21:53:00,5,26,22000,16093,233,33,10142
2016-11-16 23:53:00,5,15,22000,16093,178,39,10152
2016-11-17 00:53:00,5,21,22000,16093,156,44,10154
2016-11-17 01:53:00,5,26,22000,16093,133,44,10155
2016-11-17 02:53:00,5,21,22000,16093,122,44,10158
2016-11-17 03:53:00,5,21,22000,16093,117,44,10158
2016-11-17 04:53:00,5,21,22000,16093,117,44,10162
2016-11-17 05:53:00,5,15,22000,16093,106,44,10161
2016-11-17 09:53:00,5,15,22000,16093,78,44,10171
2016-11-17 14:53:00,5,21,22000,16093,178,61,10190
2016-11-17 15:53:00,5,41,22000,16093,222,56,10187
2016-11-17 16:53:00,5,46,22000,16093,244,56,10183
2016-11-17 17:53:00,5,62,7620,16093,250,56,10173
2016-11-17 18:53:00,5,46,7620,16093,261,56,10165
2016-11-17 19:53:00,5,51,7620,16093,267,39,10160
2016-11-17 20:53:00,5,51,22000,16093,267,33,10158
2016-11-17 21:53:00,5,51,22000,16093,256,39,10159
2016-11-17 22:53:00,5,21,22000,16093,217,39,10163
2016-11-17 23:53:00,5,36,22000,16093,194,44,10169
2016-11-18 00:53:00,5,31,22000,16093,178,44,10170
2016-11-18 01:53:00,5,21,22000,16093,178,44,10173
2016-11-18 02:53:00,5,15,22000,16093,178,44,10175
2016-11-18 03:53:00,5,21,22000,16093,161,44,10177
2016-11-18 04:53:00,5,21,22000,16093,161,44,10180
2016-11-18 05:53:00,5,26,22000,16093,150,44,10180
2016-11-18 06:53:00,5,21,22000,16093,150,44,10179
2016-11-18 07:53:00,5,21,22000,16093,150,39,10179
2016-11-18 08:53:00,5,21,22000,16093,133,39,10182
2016-11-18 09:53:00,5,21,22000,16093,139,39,10186
2016-11-18 10:53:00,5,26,22000,16093,122,39,10197
2016-11-18 11:53:00,5,26,22000,16093,111,39,10200
2016-11-18 12:53:00,5,21,22000,16093,117,44,10208
2016-11-18 13:53:00,5,15,22000,16093,150,56,10216
2016-11-18 14:53:00,5,62,22000,16093,189,94,10214
2016-11-18 15:53:00,5,57,22000,16093,206,100,10208
2016-11-18 16:53:00,5,62,22000,16093,222,94,10200
2016-11-18 17:53:00,5,77,22000,16093,244,78,10188
2016-11-18 18:53:00,5,72,22000,16093,256,61,10180
2016-11-18 19:53:00,5,82,22000,16093,261,50,10176
2016-11-18 20:53:00,5,62,22000,16093,256,50,10173
2016-11-18 21:53:00,5,51,22000,16093,244,56,10167
2016-11-18 22:53:00,5,46,22000,16093,222,61,10162
2016-11-18 23:53:00,5,31,7620,16093,194,50,10162
2016-11-19 00:53:00,5,46,22000,16093,189,56,10158
2016-11-19 01:53:00,5,41,22000,16093,200,67,10165
2016-11-19 02:53:00,5,51,3353,16093,206,72,10170
2016-11-19 03:53:00,5,36,1676,16093,206,83,10172
2016-11-19 04:53:00,5,31,2438,16093,200,100,10168
2016-11-19 05:53:00,5,51,1158,16093,172,139,10165
2016-11-19 06:53:00,5,113,305,16093,100,72,10188
2016-11-19 07:53:00,5,57,975,16093,78,50,10206
2016-11-19 08:53:00,5,72,671,16093,78,39,10217
2016-11-19 09:53:00,5,57,853,16093,72,17,10232
2016-11-19 10:53:00,5,51,975,16093,72,11,10240
2016-11-19 11:53:00,5,46,1036,16093,67,-6,10250
2016-11-19 12:53:00,5,51,1067,16093,61,-22,10262
2016-11-19 13:53:00,5,46,22000,16093,67,-22,10272
2016-11-19 14:53:00,5,41,22000,16093,78,-17,10276
